time,motion,volume,beat_strength,motion_delta,stillness_score,label
13:20:33.284,0.974081,0.0003504621272441,0.30941333770751955,0.0,0.017893042667702398,Noisy
13:20:33.881,1.0,0.00034149218117818236,1.0,0.0,0.0,Noisy
13:20:34.184,0.760854,1.5322299077524804e-05,0.0018736571073532104,0.23914599999999997,0.181611486299608,Noisy
13:20:34.475,1.0,3.3320009151793784e-07,0.3337716579437256,0.23914599999999997,0.0,Noisy
13:20:34.750,1.0,7.238511898322031e-05,0.47623767852783205,0.0,0.0,Noisy
13:20:35.040,1.0,0.000155308996909298,0.7494604110717773,0.0,0.0,Noisy
13:20:35.307,1.0,0.00025316805113106966,0.10037873983383179,0.0,0.0,Noisy
13:20:35.577,0.917136,0.00016550658619962633,0.06394379138946533,0.08286400000000005,0.07112621173571937,Noisy
13:20:35.938,0.900003,0.0001640796399442479,0.4236927509307861,0.017132999999999954,0.05663234465732616,Noisy
13:20:36.221,1.0,3.889574145432562e-06,0.005244785547256469,0.099997,0.0,Noisy
13:20:36.462,1.0,0.00010279116395395249,1.0,0.0,0.0,Noisy
13:20:36.727,1.0,0.0004318793653510511,0.38874096870422364,0.0,0.0,Noisy
13:20:37.029,0.662317,0.0001163616543635726,0.5412869453430176,0.33768299999999996,0.10258070081263368,Noisy
13:20:37.311,0.458469,3.091244070674293e-05,0.8293761253356934,0.20384800000000003,0.07356067201043444,Noisy
13:20:37.579,1.0,0.0005503077409230173,0.2599983215332031,0.541531,0.0,Noisy
13:20:37.881,1.0,1.0303374438080937e-06,0.308006739616394,0.0,0.0,Noisy
13:20:38.179,1.0,5.781787695013918e-05,0.048749479651451114,0.0,0.0,Noisy
13:20:38.496,1.0,1.8683584812606568e-06,0.15645956993103027,0.0,0.0,Noisy
13:20:38.842,1.0,0.00010405083594378084,1.0,0.0,0.0,Noisy
13:20:39.109,1.0,0.0005594930262304842,0.16558523178100587,0.0,0.0,Noisy
13:20:39.379,1.0,0.0006459792493842542,0.1751595139503479,0.0,0.0,Noisy
13:20:39.662,1.0,2.175669578718953e-05,0.2293015956878662,0.0,0.0,Noisy
13:20:39.902,1.0,3.719325150086661e-07,0.36736602783203126,0.0,0.0,Noisy
13:20:40.154,1.0,3.5262584674455866e-07,0.2947214365005493,0.0,0.0,Noisy
13:20:40.398,1.0,3.488272284357663e-07,0.3069691896438599,0.0,0.0,Noisy
13:20:40.687,1.0,3.288399739176384e-07,0.29219903945922854,0.0,0.0,Noisy
13:20:40.986,1.0,3.295145063475502e-07,0.36297547817230225,0.0,0.0,Noisy
13:20:41.284,0.670113,3.845539140456822e-07,0.28243312835693357,0.32988700000000004,0.1586263962380371,Noisy
13:20:41.628,0.465071,3.2850218190105807e-07,0.3067663908004761,0.20504199999999995,0.2947947835289788,Noisy
13:20:42.943,1.0,3.288399739176384e-07,0.3003151178359985,0.534929,0.0,Noisy
13:20:43.224,0.899741,5.79423385715927e-07,0.3505950212478638,0.10025899999999999,0.05858092729337542,Noisy
13:20:43.491,1.0,1.2226219041622244e-06,0.4287084102630615,0.10025899999999999,0.0,Noisy
13:20:43.760,1.0,2.937363569799345e-05,0.42333288192749025,0.0,0.0,Noisy
13:20:44.026,1.0,3.3533572150190594e-06,0.11449031829833985,0.0,0.0,Noisy
13:20:44.280,1.0,1.8596027757666889e-06,0.38039000034332277,0.0,0.0,Noisy
13:20:44.560,1.0,2.0423833575478056e-06,0.25278263092041015,0.0,0.0,Noisy
13:20:44.845,1.0,3.2578722652942815e-07,0.36249561309814454,0.0,0.0,Noisy
13:20:45.181,1.0,3.2748670264481916e-07,0.31016628742218016,0.0,0.0,Noisy
13:20:45.450,1.0,3.182017280778382e-07,0.3253242015838623,0.0,0.0,Noisy
13:20:45.745,1.0,3.271475179644767e-07,0.29394528865814207,0.0,0.0,Noisy
13:20:46.044,1.0,3.3453022751928074e-07,0.27827227115631104,0.0,0.0,Noisy
13:20:46.330,1.0,3.24763277603779e-07,0.3296848773956299,0.0,0.0,Noisy
13:20:46.585,1.0,3.2544627970310103e-07,0.33716416358947754,0.0,0.0,Noisy
13:20:46.836,1.0,3.2407885441898543e-07,0.2681664705276489,0.0,0.0,Noisy
13:20:47.089,1.0,3.223614157832344e-07,0.32786264419555666,0.0,0.0,Noisy
13:20:47.342,1.0,5.103707735543139e-06,0.11343635320663452,0.0,0.0,Noisy
13:20:47.595,1.0,2.8936274247826077e-06,0.2874054670333862,0.0,0.0,Noisy
13:20:47.849,1.0,3.295145063475502e-07,0.33421897888183594,0.0,0.0,Noisy
13:20:48.180,0.317278,3.2850218190105807e-07,0.39449737071990965,0.682722,0.13115949856772482,Noisy
13:20:48.430,0.788917,3.223614157832344e-07,0.3522270679473877,0.471639,0.07224481244737194,Noisy
13:20:48.700,1.0,5.291674824547954e-06,0.9169173240661621,0.21108300000000002,0.0,Noisy
13:20:48.970,1.0,4.876574166701175e-07,0.32299625873565674,0.0,0.0,Noisy
13:20:49.238,1.0,3.305237328277144e-07,0.2553058862686157,0.0,0.0,Noisy
13:20:49.506,1.0,3.607189285048662e-07,0.3573019981384277,0.0,0.0,Noisy
13:20:49.775,1.0,3.281640204022551e-07,0.31303987503051756,0.0,0.0,Noisy
13:20:50.043,0.567603,3.2063476851362793e-07,0.32612874507904055,0.43239700000000003,0.16538805746692792,Noisy
13:20:50.298,1.0,3.244212507524935e-07,0.3404845237731934,0.43239700000000003,0.0,Noisy
13:20:50.579,1.0,3.244212507524935e-07,0.282135534286499,0.0,0.0,Noisy
