time,motion,volume,stillness_score,label
20:01:07.128,1.0,1.5718485883553512e-05,0.0,Noisy
20:01:09.142,1.0,0.0006767227314412594,0.0,Noisy
20:01:09.331,1.0,0.0013528079725801945,0.0,Noisy
20:01:09.513,1.0,0.000989865860901773,0.0,Noisy
20:01:09.687,1.0,0.002358444035053253,0.0,Noisy
20:01:09.874,1.0,0.00043235637713223696,0.0,Noisy
20:01:10.046,1.0,0.003628044156357646,0.0,Noisy
20:01:10.217,1.0,0.0010530432919040322,0.0,Noisy
20:01:10.389,1.0,0.001779307727701962,0.0,Noisy
20:01:10.609,1.0,0.0009977143490687013,0.0,Noisy
20:01:10.768,1.0,0.0010344699257984757,0.0,Noisy
20:01:10.926,1.0,0.0013108453713357449,0.0,Noisy
20:01:11.098,1.0,0.0011317312018945813,0.0,Noisy
20:01:11.271,1.0,0.0006832987419329584,0.0,Noisy
20:01:11.442,0.952828,0.0015825278824195266,0.0470973489947305,Noisy
20:01:11.615,1.0,0.0003318476665299386,0.0,Noisy
20:01:11.791,1.0,1.1511607226566412e-05,0.0,Noisy
20:01:11.965,1.0,8.681981853442267e-06,0.0,Noisy
20:01:12.137,1.0,8.463006815873086e-05,0.0,Noisy
20:01:12.312,1.0,3.14727149088867e-05,0.0,Noisy
20:01:12.483,1.0,0.00034562332439236343,0.0,Noisy
20:01:12.718,1.0,0.0004016620514448732,0.0,Noisy
20:01:12.874,1.0,0.0002046789595624432,0.0,Noisy
20:01:13.030,1.0,0.00036801776150241494,0.0,Noisy
20:01:13.188,1.0,0.0014537438983097672,0.0,Noisy
20:01:13.346,1.0,0.0012060976587235928,0.0,Noisy
20:01:13.505,1.0,0.0014907344011589885,0.0,Noisy
20:01:13.660,1.0,0.0005284011131152511,0.0,Noisy
20:01:13.819,1.0,0.0027454709634184837,0.0,Noisy
20:01:13.990,1.0,0.0009961769683286548,0.0,Noisy
20:01:14.162,1.0,0.00019551497825887054,0.0,Noisy
20:01:14.335,1.0,0.0012406143359839916,0.0,Noisy
20:01:14.495,1.0,0.00097060133703053,0.0,Noisy
20:01:14.667,1.0,0.0017840676009654999,0.0,Noisy
20:01:14.840,1.0,0.0009737550280988216,0.0,Noisy
20:01:15.058,1.0,0.0018525579944252968,0.0,Noisy
20:01:15.228,1.0,0.0017144918674603105,0.0,Noisy
20:01:15.400,1.0,0.00012094579142285511,0.0,Noisy
20:01:15.575,1.0,0.00018702782108448446,0.0,Noisy
20:01:15.749,0.241262,4.840010774387338e-07,0.7587376327699905,Silent
20:01:15.922,0.198967,3.822372889317194e-07,0.8010326938153177,Silent
20:01:16.080,0.13311,1.4024518577571143e-06,0.866888784228509,Silent
20:01:16.235,0.102526,3.365155976098322e-07,0.8974736979860005,Silent
20:01:16.393,0.10867,5.24512415722711e-07,0.8913295324863485,Silent
20:01:16.548,0.171467,3.301876745354093e-07,0.8285327264286154,Silent
20:01:16.706,0.208462,5.120018158777384e-06,0.7915339473110666,Silent
20:01:16.861,0.092621,5.101335887047753e-07,0.9073785371154944,Silent
20:01:17.019,0.100573,3.308594784812158e-07,0.8994267024160518,Silent
20:01:17.225,0.12446,3.271475179644767e-07,0.8755397135692621,Silent
20:01:17.384,0.07056,6.573422410838248e-07,0.9294393890398275,Silent
20:01:17.543,0.086822,3.291773964519962e-07,0.9131776994024435,Silent
20:01:17.701,0.125485,3.2304947694683506e-07,0.8745147174883866,Silent
20:01:17.859,0.367457,3.268079922236211e-07,0.6325427932798923,Neutral
20:01:18.015,0.602833,3.5948568211097154e-07,0.3971668572241501,Noisy
20:01:18.171,0.505652,3.268079922236211e-07,0.4943478384431227,Neutral
20:01:18.329,0.653459,8.887140552360506e-07,0.34654069202414256,Noisy
20:01:18.488,0.173251,0.0005437430809251964,0.8262994609515881,Silent
20:01:18.646,0.194283,0.0005828911671414971,0.8052473546774843,Silent
20:01:18.802,0.152873,0.0005925274454057217,0.8466250540027558,Silent
20:01:18.960,0.164827,0.0005647795624099672,0.8347013113585233,Silent
20:01:19.118,0.136097,0.00032690478838048875,0.8636205859726037,Silent
20:01:19.275,0.256394,0.0011403156677260995,0.7427580544275848,Silent
20:01:19.479,1.0,0.0005968385376036167,0.0,Noisy
20:01:19.635,1.0,0.002584402449429035,0.0,Noisy
20:01:19.793,1.0,0.0012139210011810064,0.0,Noisy
20:01:19.948,1.0,0.0004927631234750152,0.0,Noisy
20:01:20.106,1.0,4.871740748058073e-05,0.0,Noisy
20:01:20.264,1.0,7.244962762342766e-05,0.0,Noisy
20:01:20.439,1.0,3.302421100670472e-05,0.0,Noisy
20:01:20.596,1.0,1.388018972647842e-05,0.0,Noisy
20:01:20.768,1.0,0.0006934906705282629,0.0,Noisy
20:01:20.940,1.0,0.0009799434337764978,0.0,Noisy
20:01:21.113,1.0,0.0011710150865837932,0.0,Noisy
20:01:21.285,1.0,0.001124239177443087,0.0,Noisy
20:01:21.490,1.0,0.0022971678990870714,0.0,Noisy
20:01:21.648,1.0,0.0023416897747665644,0.0,Noisy
20:01:21.820,1.0,0.001108843949623406,0.0,Noisy
20:01:21.978,1.0,0.0008768687839619815,0.0,Noisy
20:01:22.149,1.0,0.0009923381730914116,0.0,Noisy
20:01:22.323,1.0,0.0016010518884286284,0.0,Noisy
20:01:22.497,1.0,9.13368712645024e-05,0.0,Noisy
20:01:22.670,0.859878,5.270463248052693e-07,0.14012192614921484,Noisy
20:01:22.829,0.283662,3.507316819195694e-07,0.7163377487575684,Silent
20:01:22.987,0.637047,2.1195298813836416e-06,0.36295223071027094,Noisy
