time,motion,volume,beat_strength,motion_delta,stillness_score,label
13:10:56.467,1.0,0.0001128261792473495,0.6336972713470459,0.0,0.0,Noisy
13:10:57.073,1.0,8.003463335626293e-06,0.4854713439941406,0.0,0.0,Noisy
13:10:57.379,1.0,0.00011695972352754325,0.37952797412872313,0.0,0.0,Noisy
13:10:57.670,1.0,5.046349178883247e-05,0.16604249477386473,0.0,0.0,Noisy
13:10:57.955,1.0,1.3731724948229385e-06,0.22629613876342775,0.0,0.0,Noisy
13:10:58.270,0.97881,4.6438228309853e-05,0.3203042268753052,0.021190000000000042,0.014096904421609869,Noisy
13:10:58.525,0.906277,6.800114351790398e-05,0.7370347499847412,0.07253299999999996,0.02285669724626945,Noisy
13:10:58.836,0.887876,7.896363968029618e-06,0.24530887603759766,0.018401,0.08306125770554107,Noisy
13:10:59.232,0.226,4.917383193969727e-07,0.3515825986862183,0.661876,0.16969592225498092,Noisy
13:10:59.582,0.20896,3.2850218190105807e-07,0.2836433172225952,0.01704,0.5570106052575133,Neutral
13:10:59.839,0.275085,3.2985127518259105e-07,0.3655289888381958,0.06612500000000002,0.4295240406814082,Neutral
13:11:00.147,0.168958,3.2985127518259105e-07,0.2992135286331177,0.10612700000000003,0.5205762593668596,Neutral
13:11:00.408,0.111341,2.977198346343357e-05,0.027553728222846983,0.057617,0.8143578223480759,Silent
13:11:00.704,0.171033,0.00015173554129432887,0.3408196210861206,0.059691999999999995,0.5137427925709165,Neutral
13:11:01.002,0.086999,1.6790461813798174e-05,0.035751068592071535,0.08403399999999998,0.8063665068384345,Silent
13:11:01.271,0.108935,5.18337685662118e-07,0.19654178619384766,0.021935999999999997,0.7002284132215122,Silent
13:11:02.334,0.239622,7.811513933120295e-05,0.4311332702636719,0.130687,0.37599522157713167,Noisy
13:11:02.694,1.0,8.141675061779097e-05,1.0,0.760378,0.0,Noisy
13:11:02.976,1.0,6.0688198573188856e-05,0.015368421375751496,0.0,0.0,Noisy
13:11:03.273,1.0,1.4243912119127344e-05,0.3286090612411499,0.0,0.0,Noisy
13:11:03.559,1.0,0.00019374932162463665,0.04932973682880402,0.0,0.0,Noisy
13:11:03.858,1.0,1.910934952320531e-05,0.005554553866386413,0.0,0.0,Noisy
13:11:04.112,1.0,3.554481509127072e-07,0.2948812961578369,0.0,0.0,Noisy
13:11:04.379,1.0,1.280630658584414e-05,0.6381174087524414,0.0,0.0,Noisy
13:11:04.631,1.0,4.8203244659816846e-05,0.3336320400238037,0.0,0.0,Noisy
13:11:04.887,1.0,5.249630703474395e-06,0.04033480286598205,0.0,0.0,Noisy
13:11:05.138,1.0,9.513660188531503e-05,0.6775196552276611,0.0,0.0,Noisy
