time,motion,volume,beat_strength,motion_delta,stillness_score,label
11:38:22.742,0.657769,0.0002972939983010292,0.3011514663696289,0.0,0.23909652941112156,Noisy
11:38:23.421,1.0,0.0005612794775515795,0.17492341995239258,0.0,0.0,Noisy
11:38:23.763,0.691246,0.0004978685756213963,1.0,0.308754,0.0,Noisy
11:38:24.095,0.997224,0.001100008375942707,0.05388574600219727,0.30597799999999997,0.0018207834378036031,Noisy
11:38:24.387,1.0,0.0015686911065131426,0.2711209297180176,0.0027760000000000007,0.0,Noisy
11:38:24.682,1.0,0.00010364715853938833,0.9797892570495605,0.0,0.0,Noisy
11:38:24.951,1.0,0.00018073500541504472,0.4150500774383545,0.0,0.0,Noisy
11:38:25.222,1.0,4.037884355057031e-05,0.02427237331867218,0.0,0.0,Noisy
11:38:25.569,1.0,1.2419025097187841e-06,0.28820600509643557,0.0,0.0,Noisy
11:38:25.857,0.990578,4.5344603449848364e-07,0.2912288665771484,0.009422000000000041,0.006615118111374446,Noisy
11:38:26.094,0.956281,3.4207820931442257e-07,0.2979285478591919,0.03429699999999991,0.029641144297842637,Noisy
11:38:26.346,0.85885,3.281640204022551e-07,0.31232264041900637,0.09743100000000005,0.08760842630318287,Noisy
11:38:26.600,1.0,2.0505389329628088e-05,0.7403944969177246,0.14115,0.0,Noisy
11:38:26.871,0.892572,4.814482053916436e-06,0.04349876046180725,0.10742799999999997,0.09171580782614458,Noisy
11:38:27.126,0.853892,3.244212507524935e-07,0.3680279731750488,0.03868000000000005,0.08876457708534376,Noisy
11:38:27.410,1.0,3.2748670264481916e-07,0.27556350231170657,0.14610800000000002,0.0,Noisy
11:38:27.680,1.0,4.8559500100964215e-06,0.08751539587974548,0.0,0.0,Noisy
11:38:27.950,1.0,3.2270563110614603e-07,0.2922096014022827,0.0,0.0,Noisy
11:38:28.267,1.0,3.5576033496909076e-07,0.3284688234329224,0.0,0.0,Noisy
11:38:28.536,0.627344,1.7035619066518848e-06,0.21892423629760743,0.372656,0.18260231915264652,Noisy
11:38:28.796,0.60105,3.2782554626464844e-07,0.3303729295730591,0.02629400000000004,0.26012325232872974,Noisy
11:38:29.066,0.612033,4.874297019341611e-07,0.29497737884521485,0.010983000000000076,0.2705212487112169,Noisy
11:38:29.305,0.625114,0.00010742274025687948,0.4311372756958008,0.013080999999999898,0.2104464254242719,Noisy
11:38:29.543,1.0,0.00015655650349799544,0.4055520534515381,0.37488600000000005,0.0,Noisy
11:38:29.782,1.0,3.813868170254864e-05,0.18018767833709717,0.0,0.0,Noisy
11:38:30.036,0.758588,0.00010069403651868924,0.16332858800888062,0.24141199999999996,0.15320608656328039,Noisy
11:38:30.289,0.952689,5.2157167374389246e-05,0.18072807788848877,0.19410099999999997,0.031235478512034395,Noisy
11:38:30.542,1.0,3.248599387006834e-05,0.19916740655899048,0.04731099999999999,0.0,Noisy
11:38:30.857,1.0,3.301876745354093e-07,0.3839361906051636,0.0,0.0,Noisy
11:38:31.099,1.0,3.305237328277144e-07,0.3016809940338135,0.0,0.0,Noisy
11:38:31.367,1.0,3.261278322952421e-07,0.33468592166900635,0.0,0.0,Noisy
11:38:31.629,1.0,3.1221045446727658e-06,0.12894206047058104,0.0,0.0,Noisy
11:38:31.901,1.0,0.000282813620287925,0.4455526828765869,0.0,0.0,Noisy
11:38:32.170,1.0,0.00048809588770382106,0.4341549873352051,0.0,0.0,Noisy
11:38:32.426,1.0,0.0007216045632958412,0.2454378843307495,0.0,0.0,Noisy
11:38:32.694,1.0,0.000869420007802546,0.04809062480926514,0.0,0.0,Noisy
11:38:32.980,1.0,0.00015039276331663132,1.0,0.0,0.0,Noisy
11:38:33.310,1.0,0.0001719787687761709,0.04409715533256531,0.0,0.0,Noisy
11:38:33.579,1.0,0.0005092178471386433,0.1764479398727417,0.0,0.0,Noisy
11:38:33.842,1.0,0.0007953752647154033,0.6450594902038574,0.0,0.0,Noisy
11:38:34.143,0.659613,0.0002951241040136665,0.027628451585769653,0.340387,0.21825601669889452,Noisy
11:38:34.456,0.364925,3.5168002909813367e-07,0.30256364345550535,0.294688,0.3123997804095758,Noisy
11:38:34.739,0.979848,0.0001940546790137887,0.21342024803161622,0.6149230000000001,0.006102730782869528,Noisy
11:38:35.008,1.0,9.981534822145477e-05,0.14342812299728394,0.020151999999999948,0.0,Noisy
11:38:35.285,0.469046,0.0003331279440317303,0.30235483646392824,0.5309539999999999,0.17368496349387347,Noisy
11:38:35.556,0.706822,0.0001627852179808542,0.1958406925201416,0.23777599999999993,0.17967406249934337,Noisy
11:38:35.832,0.616619,0.00015024561434984207,0.09129118919372559,0.09020299999999992,0.3169089974365979,Noisy
11:38:36.086,0.371693,0.00010533187742112204,0.1985575556755066,0.24492600000000003,0.3801788965540304,Noisy
11:38:36.412,0.391421,2.8677075533778407e-05,0.3194657564163208,0.019728000000000023,0.4059766810866145,Neutral
11:38:36.677,0.237656,1.6381480236304924e-05,0.666674280166626,0.153765,0.21503229070408894,Noisy
11:38:36.944,0.259827,3.427267074584961e-07,0.28966493606567384,0.02217099999999997,0.5141137938879372,Neutral
11:38:37.225,0.693437,0.0005975501262582839,0.6160461902618408,0.43361,0.06662768215230881,Noisy
11:38:37.491,0.273313,0.0018699269276112318,0.11704319715499878,0.420124,0.37137197155741825,Noisy
