time,motion,volume,beat_strength,motion_delta,stillness_score,label
13:30:24.265,0.757736,6.325538493001659e-07,0.22982873916625976,0.24226400000000003,0.14138190810255083,Noisy
13:30:24.530,0.728392,7.043065011202998e-07,0.44341492652893066,0.029343999999999926,0.14673683598935472,Noisy
13:30:24.832,1.0,0.00020577042596414685,1.0,0.27160799999999996,0.0,Noisy
13:30:25.132,1.0,2.3042683096718974e-05,0.2775663614273071,0.0,0.0,Noisy
13:30:25.384,0.809714,4.032767265016446e-06,0.31835744380950926,0.19028599999999996,0.10502517895633393,Noisy
13:30:25.653,0.637145,1.1352572983014397e-05,0.3709632396697998,0.17256900000000008,0.18885826486980717,Noisy
13:30:25.973,0.844262,4.232087121636141e-06,0.5315264225006103,0.207117,0.057847815406813614,Noisy
13:30:26.240,1.0,6.6436427005101e-05,0.3997300624847412,0.15573800000000004,0.0,Noisy
13:30:26.492,1.0,1.4222609934222419e-06,0.2586256742477417,0.0,0.0,Noisy
13:30:26.747,0.959365,1.2151529062975897e-06,0.3725557804107666,0.04063499999999998,0.024460128221283118,Noisy
13:30:27.001,0.262048,3.677297399917734e-07,0.34402146339416506,0.697317,0.14652293647852427,Noisy
13:30:27.266,0.756773,3.6225455346539093e-07,0.3084052562713623,0.494725,0.08499455814198177,Noisy
13:30:27.533,0.660499,0.00014800095232203603,0.9253663063049317,0.09627400000000008,0.022895413418315365,Noisy
13:30:27.816,0.413243,8.705390541763336e-07,0.41575093269348146,0.24725599999999992,0.25804962460578695,Noisy
13:30:28.081,0.20375,1.8777827790472656e-06,0.3652495384216309,0.20949300000000004,0.39953734119725676,Noisy
13:30:28.351,0.120276,3.7043699308014766e-07,0.3198725700378418,0.08347399999999999,0.5483796871539667,Neutral
13:30:28.636,0.974966,3.882889245687693e-07,0.33160061836242677,0.85469,0.002431429163427469,Noisy
13:30:28.969,0.339512,0.00011478289525257424,0.22536630630493165,0.635454,0.1864935429768757,Noisy
13:30:29.235,0.29612,8.199701824196381e-07,0.15636088848114013,0.043391999999999986,0.5680531643092291,Neutral
13:30:29.502,0.358215,1.5912877415757976e-06,0.49469799995422364,0.06209500000000001,0.3041576469139225,Noisy
13:30:29.770,0.791238,1.2533816970972111e-06,0.28537061214447024,0.433023,0.08458575264171708,Noisy
13:30:30.041,0.687582,5.35406002200034e-07,0.37450742721557617,0.10365599999999997,0.1751590932157308,Noisy
13:30:30.292,0.530352,9.385202429257333e-05,0.12416924238204956,0.15722999999999998,0.3466258729691875,Noisy
