time,motion,volume,stillness_score,label
12:11:53.054,0.073202,3.769728778024728e-07,0.9267976506222908,Silent
12:12:00.664,1.0,2.3948237867443822e-05,0.0,Noisy
12:12:00.855,0.568047,4.969040219293674e-07,0.43195278536081705,Neutral
12:12:01.061,1.0,3.3119485465249454e-07,0.0,Noisy
12:12:01.267,1.0,3.3253303399760625e-07,0.0,Noisy
12:12:01.489,1.0,3.2098083124765253e-07,0.0,Noisy
12:12:01.696,1.0,1.1352299225109164e-06,0.0,Noisy
12:12:01.887,1.0,1.774842712620739e-05,0.0,Noisy
12:12:02.094,0.668845,7.954493048600852e-05,0.3311286582985449,Noisy
12:12:02.331,1.0,7.709727651672438e-05,0.0,Noisy
12:12:02.506,1.0,0.00015628099208697677,0.0,Noisy
12:12:02.698,1.0,4.048236951348372e-05,0.0,Noisy
12:12:02.889,1.0,5.405651677392598e-07,0.0,Noisy
12:12:03.080,1.0,3.3119485465249454e-07,0.0,Noisy
12:12:03.271,1.0,3.308594784812158e-07,0.0,Noisy
12:12:03.463,1.0,3.271475179644767e-07,0.0,Noisy
12:12:03.653,1.0,6.515744530588563e-07,0.0,Noisy
12:12:03.844,1.0,0.00015836319653317332,0.0,Noisy
12:12:04.049,0.863987,0.0001300409494433552,0.1359953127403434,Noisy
12:12:04.256,0.229354,0.00011272275150986388,0.7705591306624399,Silent
12:12:04.447,0.343837,3.32853392137622e-06,0.6561608159391966,Neutral
12:12:04.737,0.601467,4.566178688492073e-07,0.3985328180227109,Noisy
12:12:04.937,0.860483,3.2850218190105807e-07,0.1395169541683611,Noisy
12:12:05.128,0.979816,3.2748670264481916e-07,0.020183993390008374,Noisy
12:12:05.303,0.860604,4.9562451749807224e-05,0.13938909119247586,Noisy
12:12:05.494,1.0,5.666337892762385e-05,0.0,Noisy
12:12:05.670,0.78344,2.7700172722688876e-05,0.21655400125059515,Noisy
12:12:05.861,0.752298,3.588098115869798e-05,0.247693112209205,Noisy
12:12:06.018,0.244265,6.78666474414058e-05,0.7556837107991959,Silent
12:12:07.492,1.0,4.31619525897986e-07,0.0,Noisy
12:12:07.683,0.739174,2.8634562113438733e-05,0.2608185313617022,Noisy
12:12:07.874,0.705778,0.0001313309621764347,0.2941833595416465,Noisy
12:12:08.081,1.0,7.772720709908754e-05,0.0,Noisy
12:12:08.288,0.680483,6.311868673947174e-06,0.31951498325065697,Noisy
12:12:08.479,0.287731,5.08389518927288e-07,0.7122686378899058,Silent
12:12:08.733,0.562401,3.4819009897546493e-07,0.43759884763236084,Neutral
12:12:08.912,0.222274,3.291773964519962e-07,0.7777257439901802,Silent
12:12:09.103,0.315847,3.31864612235222e-07,0.6841527729538299,Neutral
12:12:09.766,1.0,0.0007116782362572849,0.0,Noisy
12:12:09.957,0.705126,0.0008462821715511382,0.294624453390946,Noisy
12:12:10.163,0.333291,0.0003073078696615994,0.6665041150775258,Neutral
12:12:10.370,0.684822,0.0007768151117488742,0.31493316496670914,Noisy
12:12:11.096,1.0,3.440200089244172e-07,0.0,Noisy
