time,motion,volume,stillness_score,label
12:06:35.670,1.0,3.3253303399760625e-07,0.0,Noisy
12:06:40.813,1.0,1.1951623264394584e-06,0.0,Noisy
12:06:41.077,1.0,8.743566581870255e-07,0.0,Noisy
12:06:41.327,0.84969,3.3717478231665154e-07,0.15030994931925853,Noisy
12:06:41.561,0.734551,1.4126269434200367e-06,0.26544862501959055,Noisy
12:06:41.811,0.879421,9.46633008425124e-05,0.1205675855938477,Noisy
12:06:42.044,1.0,0.0010263427393510938,0.0,Noisy
12:06:42.278,1.0,1.9035882360185497e-05,0.0,Noisy
12:06:42.561,0.806213,8.331335266120732e-07,0.1937868385495533,Noisy
12:06:42.910,0.863528,3.891457538429677e-07,0.13647194689250072,Noisy
12:06:43.155,0.483467,3.8139987736940384e-06,0.5165310299437714,Neutral
12:06:43.393,0.408469,1.3477109632731299e-06,0.5915302027871863,Neutral
12:06:44.268,1.0,6.539555670315167e-07,0.0,Noisy
12:06:44.508,0.432128,3.2373608860325476e-07,0.5678718161593398,Neutral
12:06:44.755,0.927205,4.053554221172817e-07,0.0727949704921521,Noisy
12:06:45.019,1.0,3.391446625755634e-07,0.0,Noisy
12:06:45.266,0.613892,3.315299181849696e-07,0.3861078719936464,Noisy
12:06:45.519,0.227547,3.877166534493881e-07,0.7724527005071079,Silent
12:06:45.766,0.207601,3.365155976098322e-07,0.7923987333453769,Silent
12:06:46.553,1.0,3.261278322952421e-07,0.0,Noisy
12:06:46.799,1.0,3.295145063475502e-07,0.0,Noisy
12:06:47.097,1.0,3.2270563110614603e-07,0.0,Noisy
12:06:47.317,1.0,3.936840471396863e-07,0.0,Noisy
12:06:47.536,1.0,3.295145063475502e-07,0.0,Noisy
12:06:47.766,1.0,3.3286673328802863e-07,0.0,Noisy
12:06:47.991,1.0,3.34861937290043e-07,0.0,Noisy
12:06:48.209,1.0,3.2373608860325476e-07,0.0,Noisy
12:06:48.429,1.0,3.1889877050161886e-07,0.0,Noisy
12:06:48.649,1.0,3.1889877050161886e-07,0.0,Noisy
12:06:48.886,1.0,3.288399739176384e-07,0.0,Noisy
12:06:49.105,1.0,3.321989936466707e-07,0.0,Noisy
12:06:49.328,1.0,3.295145063475502e-07,0.0,Noisy
12:06:49.548,1.0,3.175031508817483e-07,0.0,Noisy
12:06:49.770,1.0,3.291773964519962e-07,0.0,Noisy
12:06:50.050,1.0,2.2492363314086106e-06,0.0,Noisy
12:06:50.268,1.0,2.519794634281425e-06,0.0,Noisy
12:06:50.535,1.0,6.851294074294856e-07,0.0,Noisy
12:06:50.769,1.0,3.7073658631925355e-07,0.0,Noisy
12:06:51.007,1.0,0.0009448775672353804,0.0,Noisy
12:06:51.223,1.0,0.00044343757326714694,0.0,Noisy
12:06:51.459,1.0,0.0013666810700669885,0.0,Noisy
12:06:51.695,1.0,7.877513417042792e-05,0.0,Noisy
12:06:51.914,1.0,1.3459799674819806e-06,0.0,Noisy
12:06:52.134,1.0,0.00018221186473965645,0.0,Noisy
12:06:52.337,1.0,0.0008096702513284981,0.0,Noisy
12:06:52.543,1.0,0.00058105489006266,0.0,Noisy
12:06:52.762,1.0,4.1673280065879226e-05,0.0,Noisy
12:06:52.983,1.0,3.1176207357930252e-06,0.0,Noisy
12:06:53.251,1.0,8.882142310540075e-07,0.0,Noisy
12:06:53.470,1.0,7.633119025740598e-07,0.0,Noisy
12:06:53.692,1.0,5.519326350622578e-06,0.0,Noisy
